(48401843, 1)
(313517263, 1)
(78204783, 2)
(2733195583, 1)
(629879443, 1)
(80549263, 1)
(42277603, 1)
(101387583, 1)
(31213563, 1)
(4488769523, 2)
(47062123, 1)
(190739943, 1)
(794589163, 2)
(4307103623, 5)
(17271903, 1)
(621978263, 1)
(315729803, 1)
(593842063, 1)
(3357272003, 1)
(811522123, 1)
(525552963, 1)
(171757463, 1)
(58611003, 1)
(3432691523, 1)
(1339674523, 5)
(592612243, 1)
(176639903, 1)
(2955606083, 1)
(299749283, 1)
(420896623, 1)
(327576903, 1)
(4428601403, 1)
(203701843, 1)
(54368243, 1)
(133984183, 1)
(20666683, 1)
(66151703, 1)
(2745126843, 1)
(1514067583, 1)
(49492703, 1)
(78903023, 1)
(3404737863, 1)
(2747723083, 1)
(19461803, 2)
(36114903, 2)
(81448903, 1)
(14340043, 1)
(18337743, 1)
(3396281723, 1)
(4819919523, 2)
(42962903, 1)
(366243803, 1)
(20984203, 3)
(1550381023, 1)
(4214129423, 1)
(4739141603, 2)
(510373863, 1)
(18531343, 1)
(180830063, 1)
(75280363, 1)
(2186465263, 1)
(1247491603, 2)
(1926926323, 1)
(496214723, 1)
(236654583, 1)
(346531863, 1)
(32247803, 1)
(442366363, 2)
(55829443, 1)
(3254759423, 1)
(4862626343, 1)
(823912034832158723, 1)
(829289299816411143, 1)
(723151872748462083, 1)
(14200843, 1)
(892162063, 2)
(3044968003, 1)
(391034883, 4)
(14846883, 1)
(2616135703, 1)
(483686823, 1)
(131270523, 1)
(399502683, 1)
(384393903, 1)
(250834483, 1)
(256624383, 1)
(2500352523, 1)
(405114203, 1)
(1450231483, 1)
(1449588823, 1)
(26947623, 2)
(253188103, 1)
(44456323, 1)
(4429295663, 1)
(57659443, 1)
(2923702263, 2)
(29896763, 1)
(3946915763, 1)
(145469503, 1)
(23105603, 1)
(267328643, 1)
(1333305343, 1)
(401420983, 1)
(1451275423, 1)
(252316603, 1)
(550605163, 1)
(1110610003, 1)
(62501243, 1)
(39897583, 2)
(3065802843, 1)
(2454704223, 2)
(826508177067868163, 1)
(21521083, 1)
(1311711463, 1)
(2502717543, 2)
(3183686123, 1)
(49893483, 2)
(2999804223, 1)
(3215126643, 1)
(3354586803, 2)
(4856295543, 1)
(96194683, 1)
(326902983, 1)
(418328703, 1)
(88728383, 1)
(506916203, 1)
(125455003, 1)
(2289922183, 2)
(651403, 1)
(2148361603, 3)
(558359223, 1)
(1595125903, 1)
(323178643, 1)
(273600663, 1)
(409392963, 1)
(860691823, 1)
(3391720143, 1)
(3301847203, 1)
(405549223, 1)
(118320923, 1)
(18666183, 1)
(294333843, 2)
(1480373683, 1)
(42639323, 1)
(751577083, 1)
(16584883, 1)
(298758103, 1)
(479457463, 1)
(829776954526146563, 1)
(76449823, 1)
(832075935612497923, 1)
(264917183, 1)
(898113943, 1)
(47133143, 1)
(605712583, 1)
(24187083, 1)
(4808970863, 1)
(2366181583, 1)
(3307303123, 2)
(4850143843, 1)
(282396403, 1)
(790743, 1)
(167957243, 1)
(4876038363, 1)
(268955523, 1)
(4277801183, 1)
(822499027728076803, 5)
(1632751843, 1)
(3161608423, 1)
(39384383, 1)
(498905323, 2)
(2743988463, 1)
(3222830123, 1)
(32092403, 1)
(40104183, 1)
(632148223, 1)
(340674603, 1)
(182019463, 1)
(345983663, 1)
(21570263, 1)
(341157563, 1)
(2431086863, 1)
(3065786643, 1)
(412864943, 3)
(1724284903, 1)
(491964463, 1)
(49075903, 1)
(493408543, 1)
(1586180503, 1)
(3218911523, 1)
(3876356603, 1)
(2385604903, 1)
(25281403, 2)
(104034603, 2)
(3327324463, 1)
(445996563, 1)
(32733503, 1)
(439423283, 1)
(39555383, 1)
(1281480043, 1)
(822499083122339843, 1)
(2892902723, 3)
(19111563, 2)
(4284095423, 1)
(82129223, 1)
(2479085623, 2)
(704123023, 2)
(783454543, 4)
(232314623, 2)
(67498723, 10)
(24842583, 1)
(3328946523, 1)
(525878423, 1)
(2999816543, 1)
(831242704516423683, 1)
(455988723, 1)
(3064721763, 1)
(139424103, 2)
(3305816843, 1)
(3328574543, 1)
(198594923, 1)
(191533423, 1)
(816252647527301123, 1)
(3358462323, 2)
(30334383, 1)
(3122680183, 1)
(50021643, 1)
(190665083, 1)
(22262203, 1)
(30788083, 3)
(17101183, 1)
(3255014123, 1)
(256807303, 1)
(18085903, 1)
(465031563, 1)
(14792503, 1)
(3171632123, 1)
(1392783763, 1)
(3468320483, 1)
(468529563, 2)
(58167203, 1)
(484446623, 1)
(112732163, 1)
(2696830363, 1)
(30272463, 1)
(44216743, 1)
(279748443, 1)
(1598509483, 2)
(464228783, 3)
(3012841963, 1)
(29866563, 1)
(395358643, 1)
(842871223, 1)
(2740452163, 1)
(3817001403, 1)
(811750243, 1)
(2811212223, 3)
(515019203, 1)
(193947903, 2)
(15759343, 1)
(1041732343, 1)
(48886223, 1)
(2796575803, 1)
(35639763, 1)
(290230743, 1)
(1409949703, 1)
(356358223, 1)
(3865080203, 1)
(72269243, 1)
(3981722723, 1)
(19722723, 5)
(199874723, 1)
(2775904743, 1)
(4445158823, 1)
(3161768583, 2)
(54407663, 1)
(3473422883, 1)
(38942803, 1)
(246895883, 1)
(1693894483, 1)
(3920097983, 1)
(2915574723, 1)
(36688383, 1)
(2318110123, 2)
(22545083, 1)
(30552583, 1)
(332987683, 1)
(402316003, 1)
(116388363, 2)
(21508623, 1)
(2478652963, 2)
(801391363, 5)
(47339383, 1)
(1541666563, 1)
(256776183, 1)
(242029083, 2)
(2768203423, 1)
(3382825503, 1)
(3719213603, 1)
(751183931907706883, 1)
(3069080103, 1)
(27781963, 1)
(340329223, 1)
(124289963, 1)
(15301503, 1)
(229659183, 1)
(4419033083, 1)
(466070963, 1)
(133445363, 1)
(2960822843, 1)
(53957183, 1)
(242438723, 2)
(33388463, 1)
(52163143, 1)
(55822643, 1)
(43790923, 1)
(626936763, 1)
(579490383, 1)
(2598061603, 1)
(80663123, 1)
(2759557583, 2)
(260517383, 1)
(343102223, 1)
(823320490462822403, 1)
(352669763, 1)
(29283, 3)
(34665063, 2)
(2883049503, 1)
(224684843, 1)
(2897209443, 1)
(112841323, 1)
(54661743, 3)
(485409283, 2)
(344519283, 1)
(44962423, 1)
(143987323, 1)
(185324923, 1)
(4498385003, 1)
(3241210503, 2)
(3407179563, 2)
(340220243, 1)
(820302552503726083, 1)
(398268363, 1)
(1127342383, 1)
(175394243, 1)
(1242665623, 1)
(3012462963, 6)
(124809883, 1)
(621228703, 1)
(220070183, 1)
(1339326043, 1)
(542118563, 1)
(1416622243, 1)
(173216423, 1)
(1347943243, 1)
(2802913963, 2)
(4852197763, 2)
(2297860783, 2)
(361885723, 2)
(1942229683, 1)
(3375032963, 1)
(114437063, 1)
(273543863, 1)
(2964538143, 1)
(4659221183, 1)
(2849632963, 1)
(797005483, 1)
(3816762443, 1)
(331600583, 1)
(1323628663, 1)
(43807123, 1)
(186774223, 1)
(1676309203, 1)
(83686103, 1)
(521487583, 1)
(4541141723, 1)
(2173984903, 1)
(56462323, 1)
(3490674203, 1)
(2710606563, 1)
(397015203, 1)
(73680083, 1)
(3658932323, 1)
(598717163, 1)
(755170273868021763, 1)
(2524967623, 2)
(69665543, 1)
(555601363, 1)
(385348343, 1)
(2878116603, 2)
(215386783, 1)
(35060323, 1)
(3090461483, 1)
(85704883, 1)
(3313513223, 2)
(373604463, 1)
(1173484303, 1)
(190878483, 4)
(620224683, 2)
(24605463, 1)
(25920303, 1)
(892760863, 1)
(4818467663, 1)
(74104283, 1)
(570387863, 3)
(328176423, 1)
(4859769843, 1)
(4440421163, 1)
(4829430023, 1)
(15643443, 1)
(4320809783, 2)
(34501723, 2)
(18559803, 1)
(1049315323, 1)
(3406345023, 2)
(20787283, 1)
(4529902403, 1)
(322174963, 1)
(15409103, 1)
(4849416063, 2)
(162509643, 1)
(101421903, 1)
(451490643, 1)
(555672303, 1)
(4848898903, 1)
(216458003, 2)
(347501403, 1)
(37131103, 2)
(829861484993863683, 4)
(3644789603, 1)
(3320888623, 1)
(4085912423, 2)
(148908323, 2)
(2186621803, 1)
(1184641903, 1)
(384181303, 2)
(20474403, 1)
(22754163, 1)
(707697033746862083, 1)
(20240083, 2)
(137630583, 1)
(76133243, 1)
(49656703, 1)
(543260343, 1)
(575430123, 1)
(2230946263, 1)
(2452747143, 1)
(67647503, 1)
(442351663, 1)
(21836683, 1)
(187995023, 1)
(1035704743, 1)
(3023025043, 2)
(563330983, 1)
(392352663, 1)
(51016603, 1)
(2753910723, 1)
(25368123, 1)
(28346523, 1)
(799931083, 1)
(22664103, 1)
(1592337223, 1)
(24100503, 2)
(3098358703, 1)
(208559603, 2)
(106629763, 1)
(306328503, 2)
(194563663, 1)
(69146783, 1)
(172520383, 1)
(3010786123, 1)
(408908743, 1)
(2944425463, 1)
(47535523, 1)
(52050083, 1)
(76444963, 2)
(30208983, 1)
(129929483, 1)
(370979803, 1)
(3247993823, 1)
(824968267345326083, 1)
(234495483, 1)
(338278043, 1)
(466326503, 1)
(206555303, 1)
(269986903, 1)
(604943343, 1)
(2929550163, 1)
(4258239203, 1)
(3454457423, 2)
(3347582463, 1)
(421461723, 1)
(586322943, 1)
(2427581443, 1)
(2296750843, 1)
(4628096843, 1)
(354726923, 1)
(72922303, 1)
(506033683, 1)
(1099456003, 1)
(230287103, 1)
(490787863, 1)
(3064665663, 1)
(2480403483, 1)
(658543, 1)
(733320223, 4)
(482788403, 2)
(14209883, 1)
(455947303, 1)
(108207623, 1)
(579920003, 1)
(78836783, 1)
(3951629363, 4)
(548188783, 1)
(2880058423, 1)
(4166513723, 1)
(44024543, 1)
(4034647103, 1)
(20332563, 1)
(860854063, 1)
(3280229443, 1)
(988534483, 1)
(360952903, 1)
(839219383, 1)
(1364976343, 1)
(4734383183, 1)
(435989563, 1)
(3086812003, 1)
(91996623, 1)
(59708503, 3)
(775848738090807303, 1)
(3309805543, 1)
(4860720223, 1)
(777989927397130243, 1)
(33470043, 1)
(2400769123, 1)
(4228599483, 1)
(15324263, 1)
(626739763, 1)
(2437446183, 1)
(2533835623, 1)
(24630383, 1)
(4831124783, 1)
(532887643, 1)
(1319284243, 1)
(1421070523, 1)
(489399563, 1)
(253020963, 1)
(40872543, 2)
(2313009343, 1)
(48126103, 1)
(980074483, 1)
(532059203, 1)
(3179860843, 1)
(137909383, 1)
(322971403, 1)
(257125783, 1)
(15624043, 1)
(2612308163, 1)
(79352983, 1)
(3308254063, 2)
(519524383, 2)
(4220703903, 1)
(87440923, 1)
(72462603, 1)
(128602403, 1)
(272984263, 1)
(183339683, 1)
(43620283, 1)
(49190063, 2)
(243100683, 1)
(969135283, 1)
(27908283, 2)
(16012783, 2)
(402926143, 5)
(450794683, 1)
(1356932263, 1)
(18076863, 1)
(2955363623, 1)
(3313865923, 2)
(22941303, 1)
(2354971483, 1)
(51451083, 2)
(4473471443, 4)
(40334543, 2)
(18404443, 1)
(315446483, 1)
(271602903, 4)
(4846381263, 1)
(441145583, 2)
(21554043, 1)
(28272723, 1)
(242414823, 2)
(345330923, 1)
(3050647743, 4)
(4571904743, 1)
(21744243, 1)
(505751763, 1)
(154319523, 1)
(3368327543, 1)
(1648874743, 3)
(826927144982999043, 1)
(72103163, 1)
(185506203, 1)
(4875494183, 1)
(96867583, 1)
(930956143, 1)
(73797943, 4)
(580597583, 1)
(159970563, 1)
(101636763, 1)
(28513543, 1)
(415200523, 2)
(4653683983, 1)
(3485160723, 2)
(35137023, 1)
(15502683, 1)
(2577399343, 1)
(635938883, 1)
(341947683, 2)
(45135143, 1)
(592344363, 1)
(17896623, 1)
(98712263, 1)
(422958383, 1)
(3013507063, 1)
(173167923, 1)
(301765023, 1)
(22707143, 1)
(25285943, 1)
(4017149243, 1)
(2246427643, 1)
(864905983, 1)
(71989243, 1)
(586797963, 2)
(3342318723, 1)
(4477141463, 1)
(60391503, 1)
(68300343, 2)
(3004744083, 2)
(2866459983, 1)
(175467643, 1)
(315468003, 1)
(2960321723, 1)
(282916183, 1)
(3202241423, 1)
(39900003, 1)
(115243463, 1)
(40915923, 1)
(16315743, 2)
(14620003, 1)
(33391763, 1)
(4646677163, 2)
(34405423, 1)
(119199083, 1)
(1368807583, 1)
(538672823, 2)
(2611558363, 1)
(334263663, 2)
(616871283, 1)
(400479563, 1)
(86242683, 1)
(69907843, 1)
(17913223, 1)
(3836008983, 1)
(25474443, 1)
(4322530703, 1)
(46255683, 1)
(1409226043, 1)
(3387377903, 1)
(257704103, 1)
(117593503, 1)
(331285843, 1)
(632048463, 1)
(2481993123, 1)
(2296814803, 1)
(62264743, 2)
(4734855743, 1)
(29582903, 2)
(3390289323, 2)
(39708863, 1)
(88869183, 1)
(4633057523, 2)
(35955103, 3)
(4109784503, 1)
(194793363, 1)
(34600383, 1)
(46672183, 1)
(26514883, 1)
(374665883, 1)
(50181803, 1)
(3104536843, 1)
(477205963, 1)
(2717164283, 1)
(23859023, 1)
(476861903, 1)
(123975123, 1)
(170451343, 1)
(39589743, 1)
(2182526423, 1)
(23426523, 1)
(75716063, 2)
(57750503, 1)
(468628823, 1)
(17659363, 1)
(20565523, 1)
(3591813803, 1)
(272045543, 1)
(27334123, 2)
(503207023, 1)
(24655343, 1)
(76289523, 1)
(2345907703, 1)
(49591803, 1)
(23446663, 1)
(991491583, 2)
(2458530103, 2)
(4279416323, 1)
(3418228103, 2)
(1244219083, 1)
(1645379443, 1)
(313571603, 1)
(363405423, 1)
(2765757143, 1)
(344495603, 1)
(562448643, 1)
(726956443, 1)
(2554304023, 1)
(1363826203, 1)
(537997043, 1)
(339574363, 1)
(2408241283, 1)
(85912943, 1)
(22214183, 2)
(56449803, 1)
(3590563643, 1)
(3950561543, 1)
(3314770483, 1)
(18805543, 1)
(661043, 1)
(371891143, 1)
(1672386103, 1)
(765759265374085123, 2)
(463271483, 1)
(906206083, 2)
(242849343, 2)
(248564803, 1)
(2704050443, 1)
(175639943, 1)
(3312181903, 1)
(630732363, 1)
(225007183, 1)
(1093949743, 1)
(4047064643, 1)
(265834083, 1)
(15341143, 1)
(27489303, 1)
(233191003, 1)
(91573243, 1)
(715688629037875203, 1)
(48952923, 1)
(2888472163, 1)
(596447623, 1)
(2310329963, 1)
(634485703, 1)
(17372783, 6)
(48986203, 2)
(240560403, 1)
(65239863, 1)
(2314562983, 1)
(27047543, 1)
(135943803, 1)
(3358701183, 1)
(138743403, 1)
(345780403, 1)
(2730284683, 1)
(21091983, 3)
(875807683, 1)
(3400078523, 1)
(3266606743, 1)
(346252863, 1)
(1226167963, 2)
(550182903, 1)
(226260643, 1)
(76987263, 1)
(2784687783, 1)
(3094615723, 1)
(829890987145113603, 1)
(21379523, 1)
(1924904623, 4)
(35724883, 2)
(501036723, 1)
(405760643, 1)
(39359983, 1)
(91528003, 1)
(797800123, 3)
(57251243, 1)
(256210623, 1)
(34620363, 1)
(47691463, 1)
(77684343, 1)
(262430343, 1)
(250564463, 1)
(228210383, 1)
(20990243, 1)
(1437426583, 2)
(2997073623, 1)
(439034383, 1)
(290256603, 1)
(2560674463, 1)
(3254761183, 1)
(23902763, 1)
(310402683, 1)
(3064608283, 1)
(3242571503, 2)
(188050283, 1)
(23303123, 1)
(277444343, 2)
(1033943323, 2)
(54673723, 1)
(359102203, 1)
(2654202343, 1)
(1143934963, 1)
(393885443, 1)
(26937083, 1)
(26867463, 1)
(2165352463, 1)
(22163503, 1)
(2736067543, 1)
(3283862263, 1)
(1978197103, 1)
(134092563, 1)
(74929943, 1)
(1365745423, 1)
(223248683, 1)
(3949824303, 1)
(65476383, 1)
(17454883, 1)
(33749123, 1)
(60663483, 1)
(61921063, 1)
(303486763, 1)
(2431506223, 1)
(38066483, 4)
(484235063, 1)
(237598523, 1)
(1612767643, 1)
(611952043, 1)
(4922054463, 1)
(217070063, 1)
(113702723, 1)
(14941283, 1)
(956312083, 1)
(312477483, 4)
(1860380983, 1)
(200921443, 1)
(20626103, 1)
(548110023, 1)
(2283919183, 1)
(623134763, 1)
(1950262243, 1)
(273162703, 3)
(3199752023, 1)
(65009183, 1)
(4159004303, 1)
(20560363, 1)
(50066763, 1)
(162818083, 1)
(445790523, 1)
(15947623, 1)
(243363123, 1)
(4307923943, 1)
(621959023, 1)
(345668843, 1)
(318887803, 1)
(1976670163, 1)
(355981183, 3)
(2213581803, 2)
(959343583, 1)
(2324363143, 2)
(4365006863, 1)
(3258234763, 4)
(707741683, 1)
(3368912583, 1)
(952125763, 1)
(46880663, 1)
(20772763, 1)
(40166063, 2)
(197949343, 1)
(863001163, 2)
(2827202203, 1)
(2912540583, 1)
(2859153323, 1)
(2413585123, 1)
(378365103, 1)
(4055906223, 3)
(2430534643, 1)
(150460343, 1)
(3720744203, 1)
(488759643, 1)
(552425403, 1)
(27475403, 1)
(24885183, 1)
(4772882743, 1)
(754379083, 1)
(2320824263, 1)
(2449913803, 1)
(541086423, 1)
(2973202383, 1)
(520869843, 1)
(14229903, 1)
(1155078103, 1)
(103970803, 1)
(571996123, 1)
(17505203, 1)
(3070809303, 1)
(433985503, 1)
(801469643714129923, 1)
(163209803, 1)
(3420608483, 1)
(501464503, 2)
(128411483, 1)
(71358443, 1)
(3893274783, 1)
(2347675123, 1)
(416817583, 1)
(55719923, 1)
(276641783, 1)
(1510974463, 1)
(24999523, 1)
(25237503, 1)
(281247403, 1)
(162461703, 1)
(878623063, 1)
(731650063, 1)
(16383523, 1)
(244701203, 1)
(20551703, 1)
(359069723, 2)
(767558383, 1)
(232142883, 1)
(4855971483, 1)
(293689383, 1)
(18195463, 1)
(25823163, 5)
(145330163, 1)
(2895630003, 1)
(267299523, 1)
(119380023, 1)
(268573963, 1)
(66624063, 1)
(22616123, 3)
(1078377883, 1)
(928618363, 1)
(22109563, 1)
(53058043, 1)
(28215663, 1)
(17134603, 1)
(787401403, 1)
(4214106723, 2)
(326555723, 1)
(3252844623, 1)
(276042643, 1)
(129218643, 1)
(2610520723, 1)
(87348443, 1)
(86317143, 1)
(261465103, 1)
(43153503, 3)
(2886841583, 1)
(2782910563, 1)
(3159663303, 1)
(29980783, 3)
(37841963, 1)
(112292223, 1)
(166219963, 1)
(2800786043, 1)
(16676983, 1)
(26312383, 2)
(343832703, 1)
(2368784403, 1)
(442214223, 1)
(594237803, 1)
(2904661023, 1)
(199768203, 1)
(2619901443, 2)
(598734923, 1)
(444395203, 1)
(1256904583, 1)
(3139786903, 1)
(3526550063, 1)
(4498741403, 1)
(70582223, 1)
(2980829343, 3)
(3092100123, 2)
(3022862503, 1)
(485937443, 1)
(2825091243, 1)
(1093706143, 1)
(483432623, 1)
(19298483, 1)
(18749623, 2)
(456964283, 1)
(24366583, 1)
(979392703, 1)
(3228503543, 1)
(583456963, 1)
(62896503, 1)
(353439863, 1)
(625596623, 1)
(2838034643, 1)
(2320282583, 1)
(260916963, 1)
(824318804465483783, 1)
(4871706403, 1)
(221486523, 1)
(3299918803, 2)
(167270623, 2)
(711987814179737603, 1)
(23853283, 1)
(989235103, 1)
(26458343, 1)
(2491696663, 3)
(1610933623, 1)
(113113323, 2)
(594131183, 1)
(362717763, 1)
(23705843, 1)
(19972803, 1)
(4901345663, 1)
(111102623, 1)
(2936179683, 1)
(465928303, 1)
(131971803, 1)
(3234810243, 1)
(506702743, 1)
(250272023, 1)
(226585103, 1)
(119265563, 1)
(2934839583, 1)
(2891807243, 1)
(186939683, 2)
(17837463, 1)
(187333063, 1)
(3091720583, 1)
(259922223, 2)
(624531763, 1)
(477393023, 1)
(819170383, 1)
(16232843, 1)
(41351483, 1)
(15448383, 1)
(121711683, 1)
(45824323, 1)
(89032883, 1)
(3332069703, 1)
(921875443, 1)
(3436255563, 2)
(16160943, 1)
(2988487643, 2)
(768555343, 1)
(2926333283, 1)
(421612603, 1)
(1048219363, 1)
(266974103, 1)
(673443, 1)
(2349128023, 1)
(270995463, 1)
(525236623, 1)
(4462701923, 1)
(239024483, 1)
(165851663, 1)
(1412637883, 1)
(1916385643, 1)
(2895804783, 1)
(31619443, 1)
(3016057843, 1)
(18618743, 1)
(344138823, 1)
(2417935423, 1)
(56652403, 1)
(2315676383, 1)
(273807743, 1)
(1046911363, 1)
(14457223, 1)
(19444703, 1)
(506505623, 1)
(126619043, 1)
(2788972943, 2)
(1161952543, 1)
(18422163, 1)
(37443983, 1)
(466911143, 1)
(1219828123, 4)
(69497703, 1)
(262805443, 1)
(140061083, 1)
(328708063, 1)
(1970207143, 1)
(1019591083, 1)
(4581906863, 1)
(3391209203, 1)
(71686583, 1)
(1924609003, 1)
(140892603, 1)
(415881663, 1)
(22300463, 1)
(61460303, 1)
(37927363, 1)
(392425423, 4)
(2622405063, 1)
(1686944203, 1)
(308582863, 1)
(189369663, 1)
(3321952723, 4)
(14129623, 3)
(2362784563, 1)
(235338203, 2)
(1179957283, 1)
(51625723, 1)
(818512549708697603, 1)
(556456423, 1)
(21346883, 1)
(222519463, 1)
(1023539623, 3)
(301406703, 1)
(840750163, 1)
(18844583, 1)
(211933143, 1)
(22379003, 1)
(67746303, 1)
(349090103, 1)
(2275686743, 1)
(4247198123, 1)
(279872903, 1)
(142547463, 1)
(771982423, 1)
(2840811923, 5)
(60388543, 1)
(784112143, 1)
(380551663, 1)
(305155843, 1)
(3314300543, 1)
(122944023, 2)
(1220131603, 1)
(21361003, 1)
(16207323, 1)
(58972703, 1)
(47774243, 1)
(16448463, 1)
(1703647783, 1)
(65133323, 1)
(4628215283, 1)
(55605803, 1)
(85745043, 1)
(4032776163, 1)
(3110959663, 1)
(2496723783, 1)
(2904832563, 1)
(604321523, 1)
(348800363, 1)
(3402702563, 1)
(356648363, 1)
(255777343, 1)
(21551683, 1)
(2910108003, 1)
(2484238923, 1)
(20562843, 2)
(2311377883, 1)
(483695183, 1)
(65853743, 1)
(170703943, 1)
(4708373603, 1)
(534493783, 1)
(2459001703, 1)
(17885483, 1)
(205731163, 2)
(17137423, 1)
(545620363, 1)
(421575263, 1)
(33119023, 2)
(3592477283, 5)
(24320423, 1)
(1589721703, 1)
(241378383, 1)
(1223685223, 2)
(82170503, 1)
(1084897903, 1)
(85868343, 3)
(1163854663, 1)
(593771123, 1)
(56098223, 1)
(1090381783, 2)
(22854263, 1)
(44166443, 1)
(2575067743, 1)
(4787141243, 1)
(151160203, 1)
(92613363, 1)
(287505023, 3)
(3241316403, 1)
(2310767943, 2)
(16988803, 1)
(233590443, 1)
(404908503, 1)
(76855943, 1)
(502439983, 1)
(267221643, 3)
(2752236443, 1)
(174337443, 2)
(3127974543, 1)
(3997346243, 3)
(402217623, 2)
(4395883163, 1)
(2915725923, 1)
(260841963, 1)
(732388003, 2)
(318843983, 1)
(383867563, 3)
(1328206963, 1)
(615235283, 1)
(3207764663, 2)
(2416058143, 1)
(95978223, 1)
(259491683, 1)
(2482453443, 1)
(258652863, 2)
(355181343, 1)
(3035890983, 1)
(15334083, 1)
(911522503, 1)
(185953343, 1)
(196590283, 1)
(34349003, 2)
(2254281423, 1)
(531487443, 2)
(63525003, 2)
(941808343, 1)
(37650763, 1)
(52849103, 1)
(3437516643, 1)
(20216543, 1)
(818502280228065283, 1)
(1942574563, 1)
(2741458263, 1)
(142301923, 1)
(110582503, 1)
(2922928743, 1)
(382492603, 1)
(547838703, 1)
(3346794963, 1)
(938030023, 1)
(476494583, 1)
(528169723, 1)
(3047316223, 1)
(3052215043, 1)
(3517210283, 1)
(379023083, 1)
(20483643, 1)
(46250763, 2)
(476356523, 1)
(250632303, 1)
(3159358223, 1)
(85703443, 1)
(3153795863, 1)
(915812143, 4)
(59849503, 1)
(23419683, 1)
(457993623, 1)
(289996963, 1)
(4890024743, 1)
(2475569643, 1)
(2829135823, 1)
(202423083, 1)
(3730619183, 1)
(4421492243, 2)
(1601665843, 1)
(308337463, 1)
(1265182123, 1)
(2314910523, 1)
(777163243, 1)
(84927523, 1)
(554802503, 4)
(1287619723, 1)
(559012083, 1)
(233749323, 1)
(1454286763, 1)
(288427003, 1)
(589429583, 1)
(18975203, 1)
(20298583, 1)
(818120551143264263, 1)
(352427063, 1)
(24050523, 1)
(15990503, 1)
(334986083, 1)
(2924327303, 1)
(119561063, 2)
(706196893731328003, 2)
(63810023, 1)
(362118503, 1)
(2264655703, 1)
(2491915123, 1)
(24632183, 1)
(95691523, 1)
(313522003, 1)
(2341175103, 1)
(27835263, 2)
(818270480054517763, 1)
(2414335563, 1)
(69311363, 1)
(2343235443, 1)
(453213063, 3)
(885702703, 1)
(3403891863, 1)
(272913143, 1)
(329259923, 1)
(190776963, 1)
(2908126103, 1)
(469887763, 1)
(49175023, 2)
(4840680143, 1)
(122423663, 1)
(4191188123, 1)
(26422223, 1)
(30784423, 1)
(21674923, 1)
(350485423, 1)
(1913379763, 1)
(923536003, 1)
(92667703, 1)
(3636796343, 2)
(3687126683, 1)
(58596283, 1)
(256621503, 1)
(581648203, 2)
(382376903, 1)
(636287283, 1)
(2950061003, 2)
(3057728463, 3)
(3660134963, 1)
(4322843603, 4)
(205902483, 2)
(45931483, 1)
(1526864863, 2)
(817074957725429763, 2)
(626201423, 1)
(1444796923, 2)
(62644743, 1)
(444283883, 3)
(483438783, 1)
(637367503, 1)
(961182703, 1)
(4706221043, 1)
(2466386563, 1)
(353348603, 1)
(34802923, 1)
(4143649343, 1)
(35346943, 1)
(341815283, 1)
(16020483, 1)
(129571843, 4)
(4480342523, 1)
(2532473863, 1)
(303279643, 1)
(167621823, 1)
(793566223, 1)
(451113783, 1)
(109693443, 6)
(501360323, 1)
(2949176343, 1)
(50786203, 1)
(68361243, 1)
(1938005023, 4)
(21920803, 1)
(478186903, 1)
(371127743, 1)
(20741163, 1)
(203652143, 1)
(2377997363, 1)
(824329545306296323, 1)
(282599383, 1)
(3039484983, 1)
(42916923, 1)
(83036603, 1)
(509307843, 1)
(4889948763, 1)
(587078723, 1)
(75126183, 1)
(515653583, 1)
(631299143, 1)
(87620683, 1)
(3309900763, 2)
(15391823, 1)
(248937203, 1)
(17083503, 1)
(2665482343, 1)
(826822672193515523, 1)
(817886679243653123, 1)
(633245763, 1)
(436870243, 1)
(422309043, 1)
(341908583, 1)
(823297701395701763, 1)
(3307396203, 1)
(374789783, 3)
(33651823, 1)
(3303873043, 1)
(22019443, 1)
(485768623, 1)
(3547536503, 1)
(949423303, 1)
(798653563, 1)
(132217983, 1)
(96825483, 1)
(4635739463, 1)
(4864171883, 4)
(571061443, 2)
(846265483, 1)
(76289403, 1)
(247495823, 1)
(3225648763, 1)
(4031369063, 1)
(3904793883, 1)
(62660463, 2)
(69617343, 1)
(39246283, 1)
(3462708383, 1)
(46955683, 2)
(571145383, 1)
(840260323, 1)
(437763243, 2)
(885654703, 1)
(2945720283, 1)
(792173743, 5)
(3121482243, 1)
(4289970983, 1)
(454974643, 1)
(3634403123, 1)
(2255656483, 1)
(2726288843, 1)
(136953023, 1)
(14561103, 2)
(2864051403, 1)
(2363464903, 1)
(1228651723, 1)
(2393824463, 2)
(254503283, 1)
(344415443, 7)
(51002583, 1)
(63619403, 1)
(270099663, 1)
(42961583, 2)
(272153823, 1)
(138409823, 1)
(540015843, 1)
(2321934043, 1)
(2959588583, 1)
(862658023, 2)
(3051366643, 1)
(334019823, 2)
(184599763, 3)
(250042523, 1)
(4416085163, 1)
(18717943, 1)
(23089923, 1)
(2357158723, 1)
(52329723, 1)
(3366152343, 1)
(3065611203, 1)
(2586300403, 1)
(3031062263, 1)
(162839083, 2)
(26588043, 1)
(553928523, 3)
(121199883, 3)
(2800466323, 1)
(2468306143, 1)
(123104543, 1)
(585339703, 2)
(2773147523, 1)
(1007507203, 1)
(1271209243, 1)
(17079583, 2)
(244104483, 1)
(543628583, 1)
(56495963, 1)
(137457543, 1)
